album,song_title,lyric
1989 (Deluxe),Blank Space ,If the high was worth the pain
1989 (Deluxe),Blank Space ,Got a long list of ex-lovers
1989 (Deluxe),Blank Space ,They'll tell you I'm insane
1989 (Deluxe),Blank Space ,'Cause you know I love the players
1989 (Deluxe),Blank Space ,And you love the game
1989 (Deluxe),Blank Space ,'Cause we're young and we're reckless
1989 (Deluxe),Blank Space ,We'll take this way too far
1989 (Deluxe),Blank Space ,"It'll leave you breathless, hmm"
1989 (Deluxe),Blank Space ,Or with a nasty scar
1989 (Deluxe),Blank Space ,Got a long list of ex-lovers
1989 (Deluxe),Blank Space ,They'll tell you I'm insane
1989 (Deluxe),Blank Space ,"But I've got a blank space, baby"
1989 (Deluxe),Blank Space ,And I'll write your name
1989 (Deluxe),Blank Space ,[Verse 3]
1989 (Deluxe),Blank Space ,"Cherry lips, crystal skies"
1989 (Deluxe),Blank Space ,I could show you incredible things
1989 (Deluxe),Blank Space ,"Stolen kisses, pretty lies"
1989 (Deluxe),Blank Space ,"You're the King, baby, I'm your Queen"
1989 (Deluxe),Blank Space ,Find out what you want
1989 (Deluxe),Blank Space ,Be that girl for a month
1989 (Deluxe),Blank Space ,"Wait, the worst is yet to come"
1989 (Deluxe),Blank Space ,"Oh, no"
1989 (Deluxe),Blank Space ,[Verse 4]
1989 (Deluxe),Blank Space ,"Screaming, crying, perfect storms"
1989 (Deluxe),Blank Space ,I can make all the tables turn
1989 (Deluxe),Blank Space ,Rose garden filled with thorns
1989 (Deluxe),Blank Space ,Keep you second guessin' like
1989 (Deluxe),Blank Space ,"Oh my God, who is she?"
1989 (Deluxe),Blank Space ,I get drunk on jealousy
1989 (Deluxe),Blank Space ,But you'll come back each time you leave
1989 (Deluxe),Blank Space ,"'Cause, darling, I'm a nightmare dressed like a daydream"
1989 (Deluxe),Blank Space ,[Chorus]
1989 (Deluxe),Blank Space ,So it's gonna be forever
1989 (Deluxe),Blank Space ,Or it's gonna go down in flames
1989 (Deluxe),Blank Space ,"You can tell me when it's over, mm"
1989 (Deluxe),Blank Space ,If the high was worth the pain
1989 (Deluxe),Blank Space ,Got a long list of ex-lovers
1989 (Deluxe),Blank Space ,They'll tell you I'm insane
1989 (Deluxe),Blank Space ,'Cause you know I love the players
1989 (Deluxe),Blank Space ,And you love the game
1989 (Deluxe),Blank Space ,'Cause we're young and we're reckless
1989 (Deluxe),Blank Space ,We'll take this way too far
1989 (Deluxe),Blank Space ,"It'll leave you breathless, hmm"
1989 (Deluxe),Blank Space ,Or with a nasty scar
1989 (Deluxe),Blank Space ,Got a long list of ex-lovers
1989 (Deluxe),Blank Space ,They'll tell you I'm insane
1989 (Deluxe),Blank Space ,"But I've got a blank space, baby"
1989 (Deluxe),Blank Space ,And I'll write your name
1989 (Deluxe),Blank Space ,[Bridge]
1989 (Deluxe),Blank Space ,Boys only want love if it's torture
1989 (Deluxe),Blank Space ,"Don't say I didn't, say I didn't warn ya"
1989 (Deluxe),Blank Space ,Boys only want love if it's torture
1989 (Deluxe),Blank Space ,"Don't say I didn't, say I didn't warn ya"
1989 (Deluxe),Blank Space ,[Chorus]
1989 (Deluxe),Blank Space ,So it's gonna be forever
1989 (Deluxe),Blank Space ,Or it's gonna go down in flames
1989 (Deluxe),Blank Space ,"You can tell me when it's over, mm"
1989 (Deluxe),Blank Space ,If the high was worth the pain
1989 (Deluxe),Blank Space ,Got a long list of ex-lovers
1989 (Deluxe),Blank Space ,They'll tell you I'm insane
1989 (Deluxe),Blank Space ,'Cause you know I love the players
1989 (Deluxe),Blank Space ,And you love the game
1989 (Deluxe),Blank Space ,'Cause we're young and we're reckless
1989 (Deluxe),Blank Space ,We'll take this way too far
1989 (Deluxe),Blank Space ,"It'll leave you breathless, hmm"
1989 (Deluxe),Blank Space ,Or with a nasty scar
1989 (Deluxe),Blank Space ,Got a long list of ex-lovers
1989 (Deluxe),Blank Space ,They'll tell you I'm insane
1989 (Deluxe),Blank Space ,"But I've got a blank space, baby"
1989 (Deluxe),Blank Space ,And I'll write your name
folklore,​cardigan ,[Verse 1]
folklore,​cardigan ,"Vintage tee, brand new phone"
folklore,​cardigan ,High heels on cobblestones
folklore,​cardigan ,"When you are young, they assume you know nothing"
folklore,​cardigan ,"Sequin smile, black lipstick"
folklore,​cardigan ,Sensual politics
folklore,​cardigan ,"When you are young, they assume you know nothing"
folklore,​cardigan ,[Chorus]
folklore,​cardigan ,But I knew you
folklore,​cardigan ,Dancin' in your Levi's
folklore,​cardigan ,"Drunk under a streetlight, I"
folklore,​cardigan ,I knew you
folklore,​cardigan ,Hand under my sweatshirt
folklore,​cardigan ,"Baby, kiss it better, I"
folklore,​cardigan ,[Refrain]
folklore,​cardigan ,And when I felt like I was an old cardigan
folklore,​cardigan ,Under someone's bed
folklore,​cardigan ,You put me on and said I was your favorite
folklore,​cardigan ,[Verse 2]
folklore,​cardigan ,A friend to all is a friend to none
folklore,​cardigan ,"Chase two girls, lose the one"
folklore,​cardigan ,"When you are young, they assume you know nothing"
folklore,​cardigan ,[Chorus]
folklore,​cardigan ,But I knew you
folklore,​cardigan ,Playing hide-and-seek and
folklore,​cardigan ,"Giving me your weekends, I"
folklore,​cardigan ,I knew you
folklore,​cardigan ,Your heartbeat on the High Line
folklore,​cardigan ,"Once in twenty lifetimes, I"
folklore,​cardigan ,[Refrain]
folklore,​cardigan ,And when I felt like I was an old cardigan
folklore,​cardigan ,Under someone's bed
folklore,​cardigan ,You put me on and said I was your favorite
folklore,​cardigan ,[Bridge]
folklore,​cardigan ,To kiss in cars and downtown bars
folklore,​cardigan ,Was all we needed
folklore,​cardigan ,You drew stars around my scars
folklore,​cardigan ,But now I'm bleedin'
folklore,​cardigan ,[Chorus]
folklore,​cardigan ,'Cause I knew you
folklore,​cardigan ,Steppin' on the last train
folklore,​cardigan ,"Marked me like a bloodstain, I"
folklore,​cardigan ,I knew you
folklore,​cardigan ,Tried to change the ending
folklore,​cardigan ,"Peter losing Wendy, I"
folklore,​cardigan ,I knew you
folklore,​cardigan ,Leavin' like a father
folklore,​cardigan ,"Running like water, I"
folklore,​cardigan ,"And when you are young, they assume you know nothing"
folklore,​cardigan ,[Verse 3]
folklore,​cardigan ,But I knew you'd linger like a tattoo kiss
folklore,​cardigan ,I knew you'd haunt all of my what-ifs
folklore,​cardigan ,The smell of smoke would hang around this long
folklore,​cardigan ,'Cause I knew everything when I was young
folklore,​cardigan ,I knew I'd curse you for the longest time
folklore,​cardigan ,Chasin' shadows in the grocery line
folklore,​cardigan ,I knew you'd miss me once the thrill expired
folklore,​cardigan ,And you'd be standin' in my front porch light
folklore,​cardigan ,And I knew you'd come back to me
folklore,​cardigan ,You'd come back to me
folklore,​cardigan ,And you'd come back to me
folklore,​cardigan ,And you'd come back
folklore,​cardigan ,[Refrain]
folklore,​cardigan ,And when I felt like I was an old cardigan
folklore,​cardigan ,Under someone's bed
folklore,​cardigan ,You put me on and said I was your favorite
folklore,​the 1 ,[Verse 1]
folklore,​the 1 ,"I'm doing good, I'm on some new shit"
folklore,​the 1 ,"Been saying ""yes"" instead of ""no"""
folklore,​the 1 ,"I thought I saw you at the bus stop, I didn't though"
folklore,​the 1 ,I hit the ground running each night
folklore,​the 1 ,I hit the Sunday matinée
folklore,​the 1 ,You know the greatest films of all time were never made
folklore,​the 1 ,[Pre-Chorus]
folklore,​the 1 ,"I guess you never know, never know"
folklore,​the 1 ,"And if you wanted me, you really should've showed"
folklore,​the 1 ,"And if you never bleed, you're never gonna grow"
folklore,​the 1 ,And it's alright now
folklore,​the 1 ,[Chorus]
folklore,​the 1 ,"But we were something, don't you think so?"
folklore,​the 1 ,"Roaring twenties, tossing pennies in the pool"
folklore,​the 1 ,And if my wishes came true
folklore,​the 1 ,It would've been you
folklore,​the 1 ,"In my defense, I have none"
folklore,​the 1 ,For never leaving well enough alone
folklore,​the 1 ,But it would've been fun
folklore,​the 1 ,If you would've been the one
folklore,​the 1 ,(Ooh)
folklore,​the 1 ,[Verse 2]
folklore,​the 1 ,I have this dream you're doing cool shit
folklore,​the 1 ,Having adventures on your own
folklore,​the 1 ,You meet some woman on the internet and take her home
folklore,​the 1 ,"We never painted by the numbers, baby"
folklore,​the 1 ,But we were making it count
folklore,​the 1 ,You know the greatest loves of all time are over now
folklore,​the 1 ,[Pre-Chorus]
folklore,​the 1 ,"I guess you never know, never know"
folklore,​the 1 ,And it's another day waking up alone
folklore,​the 1 ,[Chorus]
folklore,​the 1 ,"But we were something, don't you think so?"
folklore,​the 1 ,"Roaring twenties, tossing pennies in the pool"
folklore,​the 1 ,And if my wishes came true
folklore,​the 1 ,It would've been you
folklore,​the 1 ,"In my defense, I have none"
folklore,​the 1 ,For never leaving well enough alone
folklore,​the 1 ,But it would've been fun
folklore,​the 1 ,If you would've been the one
folklore,​the 1 ,[Bridge]
folklore,​the 1 ,"I, I, I persist and resist the temptation to ask you"
folklore,​the 1 ,If one thing had been different
folklore,​the 1 ,Would everything be different today?
folklore,​the 1 ,[Chorus]
folklore,​the 1 ,"We were something, don't you think so?"
folklore,​the 1 ,Rosé flowing with your chosen family
folklore,​the 1 ,And it would've been sweet
folklore,​the 1 ,If it could've been me
folklore,​the 1 ,"In my defense, I have none"
folklore,​the 1 ,For digging up the grave another time
folklore,​the 1 ,But it would've been fun
folklore,​the 1 ,If you would've been the one
folklore,​the 1 ,(Ooh)
folklore,​exile  (Ft. Bon Iver),[Verse 1: Justin Vernon]
folklore,​exile  (Ft. Bon Iver),"I can see you standing, honey"
folklore,​exile  (Ft. Bon Iver),With his arms around your body
folklore,​exile  (Ft. Bon Iver),"Laughin', but the joke's not funny at all"
folklore,​exile  (Ft. Bon Iver),And it took you five whole minutes
folklore,​exile  (Ft. Bon Iver),To pack us up and leave me with it
folklore,​exile  (Ft. Bon Iver),Holdin' all this love out here in the hall
folklore,​exile  (Ft. Bon Iver),[Chorus: Justin Vernon]
folklore,​exile  (Ft. Bon Iver),I think I've seen this film before
folklore,​exile  (Ft. Bon Iver),And I didn't like the ending
folklore,​exile  (Ft. Bon Iver),You're not my homeland anymore
folklore,​exile  (Ft. Bon Iver),So what am I defending now?
folklore,​exile  (Ft. Bon Iver),"You were my town, now I'm in exile, seein' you out"
folklore,​exile  (Ft. Bon Iver),I think I've seen this film before
folklore,​exile  (Ft. Bon Iver),[Post-Chorus: Justin Vernon]
folklore,​exile  (Ft. Bon Iver),"Ooh, ooh, ooh"
folklore,​exile  (Ft. Bon Iver),[Verse 2: Taylor Swift]
folklore,​exile  (Ft. Bon Iver),"I can see you starin', honey"
folklore,​exile  (Ft. Bon Iver),Like he's just your understudy
folklore,​exile  (Ft. Bon Iver),Like you'd get your knuckles bloody for me
folklore,​exile  (Ft. Bon Iver),"Second, third, and hundredth chances"
folklore,​exile  (Ft. Bon Iver),Balancin' on breaking branches
folklore,​exile  (Ft. Bon Iver),Those eyes add insult to injury
folklore,​exile  (Ft. Bon Iver),[Chorus: Taylor Swift]
folklore,​exile  (Ft. Bon Iver),I think I've seen this film before
folklore,​exile  (Ft. Bon Iver),And I didn't like the ending
folklore,​exile  (Ft. Bon Iver),I'm not your problem anymore
folklore,​exile  (Ft. Bon Iver),So who am I offending now?
folklore,​exile  (Ft. Bon Iver),"You were my crown, now I'm in exile, seein' you out"
folklore,​exile  (Ft. Bon Iver),I think I've seen this film before
folklore,​exile  (Ft. Bon Iver),So I'm leaving out the side door
folklore,​exile  (Ft. Bon Iver),"[Bridge: Justin Vernon, Taylor Swift & Both]"
folklore,​exile  (Ft. Bon Iver),"So step right out, there is no amount"
folklore,​exile  (Ft. Bon Iver),Of crying I can do for you
folklore,​exile  (Ft. Bon Iver),All this time
folklore,​exile  (Ft. Bon Iver),We always walked a very thin line
folklore,​exile  (Ft. Bon Iver),You didn't even hear me out (You didn't even hear me out)
folklore,​exile  (Ft. Bon Iver),You never gave a warning sign (I gave so many signs)
folklore,​exile  (Ft. Bon Iver),All this time
folklore,​exile  (Ft. Bon Iver),I never learned to read your mind (Never learned to read my mind)
folklore,​exile  (Ft. Bon Iver),I couldn't turn things around (You never turned things around)
folklore,​exile  (Ft. Bon Iver),'Cause you never gave a warning sign (I gave so many signs)
folklore,​exile  (Ft. Bon Iver),"So many signs, so many signs"
folklore,​exile  (Ft. Bon Iver),You didn't even see the signs
folklore,​exile  (Ft. Bon Iver),"[Chorus: Taylor Swift & Justin Vernon, Taylor Swift]"
folklore,​exile  (Ft. Bon Iver),I think I've seen this film before
folklore,​exile  (Ft. Bon Iver),And I didn't like the ending
folklore,​exile  (Ft. Bon Iver),You're not my homeland anymore
folklore,​exile  (Ft. Bon Iver),So what am I defending now?
folklore,​exile  (Ft. Bon Iver),"You were my town, now I'm in exile, seein' you out"
folklore,​exile  (Ft. Bon Iver),I think I've seen this film before
folklore,​exile  (Ft. Bon Iver),So I'm leavin' out the side door
folklore,​exile  (Ft. Bon Iver),[Outro: Justin Vernon & Taylor Swift]
folklore,​exile  (Ft. Bon Iver),"So step right out, there is no amount"
folklore,​exile  (Ft. Bon Iver),Of crying I can do for you
folklore,​exile  (Ft. Bon Iver),All this time
folklore,​exile  (Ft. Bon Iver),We always walked a very thin line
folklore,​exile  (Ft. Bon Iver),You didn't even hear me out (Didn't even hear me out)
folklore,​exile  (Ft. Bon Iver),You never gave a warning sign (I gave so many signs)
folklore,​exile  (Ft. Bon Iver),All this time
folklore,​exile  (Ft. Bon Iver),I never learned to read your mind (Never learned to read my mind)
folklore,​exile  (Ft. Bon Iver),I couldn't turn things around (You never turned things around)
